"Aa en Hunze;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""280"""
"Oudewater;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""82"""
"Overbetuwe;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""364"""
"Papendrecht;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""265"""
"Peel en Maas;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""402"""
"Peize;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Pekela;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""117"""
"Pijnacker;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Pijnacker-Nootdorp;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""316"""
"Polsbroek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Posterholt;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Prinsenbeek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Purmerend;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""773"""
"Putte;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Putten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""204"""
"Raalte;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""362"""
"Raamsdonk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Ravenstein;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Reeuwijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Reiderland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Reimerswaal;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""157"""
"Renkum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""375"""
"Renswoude;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""30"""
"Reusel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Reusel-De Mierden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""77"""
"Rheden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""609"""
"Rhenen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""161"""
"Ridderkerk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""488"""
"Riethoven;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijneveld;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijnsaterwoude;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijnsburg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijnwaarden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijnwoude;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijsbergen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijssen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijssen-Holten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""307"""
"Rijswijk (ZH.);""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""587"""
"Roden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Roerdalen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""201"""
"Roermond;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""603"""
"Roggel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Roggel en Neer;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rolde;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"De Ronde Venen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""374"""
"Roosendaal;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""788"""
"Roosendaal en Nispen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rosmalen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rossum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rotterdam;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""5464"""
"Rozenburg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rozendaal;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""11"""
"Rucphen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""250"""
"Ruinen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Ruinerwold;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Ruurlo;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sas van Gent;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sassenheim;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schagen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""465"""
"Schaijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Scheemda;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schermer;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Scherpenzeel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""81"""
"Schiedam;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""789"""
"Schiermonnikoog;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""8"""
"Schijndel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schinnen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schipluiden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schoonebeek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schoonhoven;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schoorl;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schouwen-Duiveland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""391"""
"Sevenum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Simpelveld;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""79"""
"Sint Anthonis;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""105"""
"Sint Maarten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sint Odilienberg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sint Pancras;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sint Philipsland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sint-Michielsgestel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""279"""
"Sint-Oedenrode;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sittard;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sittard-Geleen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""1175"""
"Skarsterlân;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sleen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sliedrecht;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""252"""
"Slochteren;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sluis;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""299"""
"Sluis (oud);""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sluis-Aardenburg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Smallingerland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""525"""
"Smilde;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sneek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Snelrewaard;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Soest;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""424"""
"Someren;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""157"""
"Son en Breugel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""170"""
"Spijkenisse;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sprang-Capelle;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"St. Anthonis;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Stad Delden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Stadskanaal;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""427"""
"Standdaarbuiten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Staphorst;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""113"""
"Stede Broec;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""200"""
"Stedum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Steenbergen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""256"""
"Steenderen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Steenwijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Steenwijkerland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""469"""
"Stein (L.);""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""243"""
"Stevensweert;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Stichtse Vecht;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""514"""
"Stramproy;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Strijen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Súdwest-Fryslân;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""884"""
"Susteren;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Swalmen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Tegelen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Terheijden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Termunten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Terneuzen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""645"""
"Terschelling;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""38"""
"Teteringen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Texel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""139"""
"Teylingen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""308"""
"Tholen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""208"""
"Thorn;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Tiel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""358"""
"Tietjerksteradeel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Tilburg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""1814"""
"Tubbergen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""192"""
"Twenterand;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""323"""
"Tynaarlo;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""365"""
"Tytsjerksteradiel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""322"""
"Ubbergen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Uden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""370"""
"Udenhout;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Uitgeest;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""79"""
"Uithoorn;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""211"""
"Ulrum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Urk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""88"""
"Usquert;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Utrecht (gemeente);""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""1923"""
"Utrechtse Heuvelrug;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""600"""
"Vaals;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""109"""
"Valburg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Valkenburg (ZH.);""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Valkenburg aan de Geul;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""229"""
"Valkenisse;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Valkenswaard;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""357"""
"Veendam;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""318"""
"Veenendaal;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""497"""
"Veere;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""223"""
"Veghel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Veldhoven;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""384"""
"Velsen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""702"""
"Venhuizen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Venlo;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""971"""
"Venray;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""359"""
"Vessem, Wintelre en Knegsel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Vianen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Vierlingsbeek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Vijfheerenlanden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""531"""
"Vinkeveen en Waverveen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Vlaardingen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""809"""
"Vlagtwedde;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Vledder;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Vleuten-De Meern;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Vlieland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""11"""
"Vlijmen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Vlissingen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""458"""
"Vlist;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Vlodrop;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Voerendaal;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""121"""
"Voorburg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Voorhout;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Voorschoten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""235"""
"Voorst;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""251"""
"Vorden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Vries;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Vriezenveen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Vught;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""295"""
"Waadhoeke;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""439"""
"Waalre;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""172"""
"Waalwijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""438"""
"Waddinxveen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""194"""
"Wageningen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""395"""
"Wanroij;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Warffum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Warmenhuizen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Warmond;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Warnsveld;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Waspik;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wassenaar;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""345"""
"Wateringen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Waterland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""156"""
"Weerselo;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Weert;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""504"""
"Weesp;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""225"""
"Wehl;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Werkendam;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wervershoof;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wessem;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"West Betuwe;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""368"""
"West Maas en Waal;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""177"""
"Westerbork;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Westerhoven;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wester-Koggenland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Westerkwartier;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""562"""
"Westerschouwen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Westerveld;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""234"""
"Westervoort;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""105"""
"Westerwolde;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""293"""
"Westkapelle;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Westland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""775"""
"Weststellingwerf;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""286"""
"Westvoorne;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""160"""
"Wierden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""222"""
"Wieringen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wieringermeer;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wijchen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""346"""
"Wijdemeren;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""270"""
"Wijdewormer;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wijhe;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"De Wijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wijk bij Duurstede;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""166"""
"Willemstad;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Willeskop;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wilnis;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Winschoten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Winsum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Winterswijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""299"""
"Wisch;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wissenkerke;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wittem;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Woensdrecht;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""213"""
"Woerden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""402"""
"Wognum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"De Wolden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""226"""
"Wormer;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wormerland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""123"""
"Woubrugge;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Woudenberg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""106"""
"Woudrichem;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wouw;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wûnseradiel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Wymbritseradiel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zaanstad;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""1267"""
"Zaltbommel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""210"""
"'t Zandt;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zandvoort;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""226"""
"Zederik;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zeeland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zeevang;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zeewolde;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""103"""
"Zegveld;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zeist;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""742"""
"Zelhem;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zevenaar;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""464"""
"Zevenbergen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zevenhoven;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zevenhuizen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zevenhuizen-Moerkapelle;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zierikzee;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zijpe;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zoetermeer;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""903"""
"Zoeterwoude;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""68"""
"Zuidhorn;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zuidlaren;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zuidplas;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""273"""
"Zuidwolde;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zundert;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""234"""
"Zutphen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""498"""
"Zwartewaterland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""175"""
"Zwartsluis;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zweeloo;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Zwijndrecht;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""471"""
"Zwolle;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""953"""
